label,var_6,var_18,var_2,var_26,var_27,var_1,var_3,var_25,var_23,var_7,var_4,var_8,var_22,var_13,var_10,var_30,var_28,var_16,var_15,var_31,var_32,var_11,var_19,var_21,var_24,var_17,var_9,var_5,var_12,var_14,var_20,var_29
1,1,1.5982218600000002,105,9,4,1,19,6,2,1,0,0,0,0,8.169167537,0,0,2.7219723795,3.7306394235,0,0,0,1,0.0,0.0,0.0,12.686261817,0,-0.0,7.775910488,0,2.1417401985
1,1,1.5982218600000002,80,13,20,4,9,9,3,3,1,0,0,0,-0.0,1,1,0.0,7.461278847,0,1,1,0,0.0,0.0,0.0,-0.0,1,-0.0,-0.0,1,0.0
0,1,-0.0,80,21,20,9,18,5,8,1,0,1,1,1,8.169167537,0,1,5.443944759,3.7306394235,0,1,1,1,0.0,1.809687201,0.0,12.686261817,0,3.108114053,7.775910488,1,0.0
0,1,1.5982218600000002,4,21,8,4,3,6,9,4,0,1,0,0,-0.0,1,0,5.443944759,7.461278847,0,0,1,0,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,3.887955244,0,2.1417401985
0,1,-0.0,30,13,17,1,19,5,6,2,1,1,0,1,-0.0,1,1,2.7219723795,0.0,1,0,0,0,1.8245719595,0.0,0.0,6.3431309085,0,3.108114053,7.775910488,0,0.0
0,0,1.5982218600000002,53,18,8,11,22,3,1,3,1,0,1,0,8.169167537,1,1,0.0,7.461278847,0,1,0,0,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,1,3.108114053,7.775910488,1,0.0
1,1,-0.0,23,2,2,9,22,9,2,1,1,1,1,0,8.169167537,1,0,0.0,0.0,0,1,0,0,0.0,0.0,2.8859880545000003,-0.0,1,-0.0,-0.0,1,0.0
0,0,1.5982218600000002,34,21,1,9,27,3,6,4,0,0,0,0,4.0845837685,1,0,2.7219723795,0.0,0,0,0,0,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,80,10,1,1,2,5,6,3,1,1,0,1,4.0845837685,0,0,5.443944759,0.0,1,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,6.216228106,-0.0,0,2.1417401985
0,0,-0.0,34,14,2,6,19,1,9,2,0,0,1,0,4.0845837685,1,1,0.0,7.461278847,0,0,0,1,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,1,3.108114053,7.775910488,0,2.1417401985
0,0,-0.0,6,22,12,9,30,7,7,2,1,0,1,1,-0.0,0,1,5.443944759,3.7306394235,0,0,1,1,0.0,0.0,0.0,12.686261817,0,3.108114053,3.887955244,1,0.0
1,1,-0.0,15,4,19,5,19,2,3,2,1,1,1,0,-0.0,1,1,2.7219723795,7.461278847,1,0,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,0,0.0
0,1,-0.0,31,16,14,12,1,2,9,1,1,1,0,1,-0.0,1,0,5.443944759,0.0,1,1,1,1,0.0,0.0,2.8859880545000003,6.3431309085,1,3.108114053,3.887955244,0,2.1417401985
0,0,1.5982218600000002,9,1,8,11,19,2,9,4,0,1,0,0,4.0845837685,1,1,5.443944759,0.0,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,1,2.1417401985
1,1,-0.0,4,17,8,6,22,2,1,1,0,0,1,0,-0.0,1,0,2.7219723795,3.7306394235,0,0,1,0,1.8245719595,0.0,0.0,12.686261817,1,3.108114053,-0.0,1,2.1417401985
0,0,-0.0,46,21,15,11,4,3,8,1,1,0,1,0,8.169167537,0,0,0.0,3.7306394235,1,1,0,1,1.8245719595,0.0,0.0,-0.0,1,3.108114053,-0.0,1,2.1417401985
